4436,267
695,85
7622,100
477,854
3661,124
8281,99
669,149
8577,244
3754,176
9051,765
5470,365
2407,999
104,746
4047,353
8471,994
6027,797
4967,865
218,656
3690,521
7396,660
4507,466
3456,613
5161,607
5005,116
7448,744
6068,64
9827,557
7990,66
8764,994
5797,395
4587,90
6977,407
4773,594
470,904
6209,88
8569,101
751,700
3680,700
9462,43
5535,82
2220,440
2388,483
7652,526
7359,898
557,823
2333,743
8268,730
7503,471
310,795
6248,147
9412,852
4010,66
7323,964
756,250
7784,665
682,275
8461,447
6042,332
2534,934
8226,46
6071,915
843,886
2136,53
5137,126
445,628
1323,620
7803,206
1428,663
6730,159
7691,808
1124,943
5895,243
3700,528
6637,778
2890,162
5425,649
822,187
9046,860
6513,298
1734,170
8207,322
6193,394
7409,114
5596,957
5732,300
567,583
4859,417
5033,194
677,845
9507,783
5615,609
9570,577
5778,473
7068,416
38,280
6952,686
2123,211
9467,838
8866,596
6800,810
521,339
74,860
9637,776
4021,929
94,483
5873,196
9319,929
1054,225
708,451
9596,787
4838,293
9886,655
9820,132
7005,486
7207,204
1246,101
9364,582
5222,824
2943,751
7953,930
9645,303
2505,319
3573,480
9209,339
7228,148
1018,687
7231,562
9810,719
5611,547
6348,657
4973,572
4660,585
8748,578
7835,900
7689,989
5620,249
9282,428
6993,911
957,627
8239,701
8141,397
2068,720
4173,238
6419,750
10000,196
8464,461
5481,201
8245,189
6060,113
5910,139
3084,820
4189,325
809,401
950,1008
5774,397
290,319
2907,963
4637,710
3818,207
7449,830
7108,161
4782,272
7179,635
55,909
2536,512
6991,529
9692,486
4723,908
1295,360
8404,736
8278,146
5354,210
9048,624
8786,676
3107,724
2714,997
6497,668
2739,251
2165,105
7254,147
784,942
9281,590
9535,897
7308,460
5978,782
2758,416
3185,762
6355,814
1684,646
9355,338
6402,978
7153,818
4593,581
4783,429
116,152
1179,360
8211,814
5535,955
9091,36
5071,274
9571,890
6706,353
5289,923
468,1011
331,275
7650,975
7656,873
